web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055109-204","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","S.W","Nicht gut (meiner Meinung nach)","22. Januar 2020","Mir hat das Telefon gar nicht zugesagt.
Umständlich und schlechter Akku.
Ging zurück und ein Konkurrenz Produkt wurde geordnet. Das ist Tip Top","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582055109-209","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mike Warnecke","Stabile Verbindung","9. Januar 2020","Meine Eltern nutzen es direkt an einer Fritzbox.
Telefonqualität ist gut und Verbindung zur Fritzbox sehr stabil","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582055140-313","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Carsten B.","Perfekt","24. Mai 2017","ich habe mir dieses Gerät gekauft da mein altes, in Verbindung mit einem Speedport, nicht mehr angezeigt hatte wenn jemand angerufen hat. Inbetriebnahme und konfiguration war super einfach. Klangqualität ist auch sehr gut und die Reichweite über DECT reicht völlig aus
Würde dieses Gerät jederzeit wieder kaufen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1582055097-167","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dennis","Kombination mit FritzBox","29. Januar 2019","In Kombination mit FritzBox absolut empfehlenswert.

Die Installation war kinderleicht, Knopf gedrückt und alles war eingerichtet.

Ton und Sprache Top!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1582055091-148","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Polo","Okay!","26. Dezember 2017","Hatte bisher schon 2 andere Gigasets und da die Telekom auf VOIP umgestellt hat, bekam ich entgangene Rufe nicht mehr auf dem Handteil, sondern nur noch im Menü des Routers angezeigt. Jetzt, mit diesem Teil, kann ich wieder sehen, was ich verpaßt habe. Preis/Leistung gut.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1582055052-40","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Müller","Tolles Telefon","17. Februar 2019","Das Telefon ist gut und günstig. Zur Haltbarkeit kann ich noch nicht viel sagen, da wir es erst ca. 2 Monate nutzen. Die Bedienung gestaltet sich einfach. Ein Kritikpunkt ist für mich die Ladeschale. Die Plastikladeschale ist vom Gewicht her zu leicht und ich hoffe sie hält genau so lange wie das Telefon. Beim Einsetzen des Telefons gibt es immer ein komisches Knarzgeräusch (so nenne ich es mal). Das ist wohl normal - hört sich aber komisch an - und in der Kombi mit der zu leichten Ladeschale gibt es von mir einen Punkt Abzug. Das Telefon selbst empfinde ich als empfehlenswert. 4 Sterne.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1582055118-236","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ellen Schumacher","Nachrichten","31. Januar 2019","Installation an den Router und Handhabung des Telefons sind relativ einfach. Allerdings habe ich ein Problem. Nach Löschung aller Anruflisten leuchtet immer noch das Zeichen für Nachrichten, obwohl angezeicht wird, dass alle Listen leer sind. Das gilt für die Liste der nicht angenommenen Anrufe. Kann mir da jemand helfen?","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582055174-394","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","redstar","Fritz Phone der anderen Art","31. Mai 2019","Top Empfehlung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1582055081-114","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Markus w.","wer dect benutzen ist bei dem telefon gut aufgehoben und für den preis top","7. August 2019","pro: Sprachqualität auch beim freisprechen top Headset Funktion vorhanden (nutze sie nur nicht),Kalender mit Terminerinnerung sogar mit Melodie , Babyfon Funktion,Wecker,Timer,direkt Anruf ,fritzbox  usw. kompatibel, eco dect Unterstützung, a b Funktion in Verbindung mit dem Router Anrufbeantworter
kontra: noch keine gefunden

mein Fazit für den preis gibt es kaum andere Telefone mit dem Funktionsumfang klare kauf Empfehlung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1582055165-381","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Udo Nussi","super schnurloses Telefon","30. Oktober 2019","sehr einfache Installation und Bedienung sieht gut aus","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&pageNumber=39&reviewerType=all_reviews"
"1582055109-207","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andrea Treitz","Nicht für jeden Router geeignet","31. Dezember 2019","Nicht für alle Router geeignet, jedesmal kommt Anmeldung fehlgeschlagen .Ich habe den Vorgänger C430 da ging die Anmeldung ohne Probleme  bei jeden Router. Ich habe ja die Hoffnung wenn der Akku ganz aufgeladen ist das es mit der Anmeldung klappt.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582055091-141","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Produkt-Tester","Einfach zu installieren; gute Qualität!","11. April 2019","Viele Funktionen; gute Verständigung; einfache Installation und gutes Display.
Alles in allem TOP und wenn der Preis ein wenig besser wäre sofort 5 Sterne - aber Qualität hat nun mal seinen Preis.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1582055049-28","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jennns0815","Sehr gutes Warehouse-Deal-Schnäppchen!","20. November 2019","Nachdem sich nach vielen Jahren eines unserer beiden Mobilteile ""verabschiedet"" hat (Stimme des Anrufenden plötzlich sehr leise trotz Lautstärke max.), musste was Neues her... Habe mich wieder für Gigaset entschieden und das Mobilteil sollte wieder
- ohne Basis - direkt an die Fritzbox angemeldet werden. Nach Lesen von Rezensionen und Testberichten habe ich dieses Modell sogar zweimal als Warehouse-Deal bestellt, das noch funktionierende Mobilteil wird als drittes weiter benutzt. Die gelieferten Geräte waren in einwandfreiem Zustand und ließen sich einfach anmelden und einrichten. Bei beiden Geräte hieß es als Warehouse-Deal ""fehlendes Zubehör"", aber nur bei einem Gerät fehlten die Akkus (AAA), welche ich vom alten Telefon weiter benutzt habe. Ein guter Kauf!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1582055068-76","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kunde","Gute Lösung für Speedport Hybrid","30. Juli 2016","Habe mir dieses Telefon gekauft nachdem ich mehrere Telekom IP Telefone in Betrieb genommen habe.
Die Soundqualität ist deutlich besser als bei der Magnete-Fraktion.
Auch die Eingabe der Kontakte finde ich komfortabler gelöst.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055138-307","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M.   Am.","Gibt bessere","5. November 2019","Für das Geld ist nicht schlimm","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055126-265","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MDre","Billig billiger am billigsten","11. November 2018","Es tut was es soll, man kann mit telefonieren.
Aber ich hatte eine bessere Verarbeitung erwartet.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582055121-242","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marcel R.","Tolles Telefon, auch für ältere Menschen!","15. Januar 2019","Wie erwartet hat alles auf Anhieb funktioniert.
Ein tolles DECT-Telefon für die Schwiegermutter mit nicht mehr allzu guten Augen :)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055124-256","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andreas","Kinderleichte Installation","23. November 2019","Lasst sich problemlos ins VOIP-Netz einbringen,leicht und gut lesbar zu bedienen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews"
"1582055071-88","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","butti","Komfortables DECT-Telefon","29. August 2019","Das Gigaset C430HX bietet alle Funktionen, die man sich an einem schnurlosen Festnetz-Telefon wünscht. Die Einbindung ins IP-Netz ist simpel. Die Qualität des Telefons ist hochwertig, die Klangqualität super.
Einziges Manko aus meiner Sicht ist die Haptik - das Teil könnte griffiger sein, z. B. durch eine leichte Gummierung an den Seiten.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1582055121-243","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Harry","Telefon","17. Dezember 2019","Schönes Design, gute Qualität, schnelle Lieferung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055140-312","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Es geht gut, wenn es geht...","7. Dezember 2018","Telefon schaltet sich immer wieder von selbst aus. Deswegen leider nur 1 von 5 Punkte.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1582055205-457","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael Westphal","TOP Ware","20. Januar 2020","Ware wie beschrieben und schnelle Lieferung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1582055044-18","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Luck","gutes Telefon 👍(Hörgeräteträger)","1. November 2019","Das Telefon habe ich an meine FritzBox angeschlossen. Es wurde sofort und ohne weiteres Dazutun in die Netzwerkumgebung ingeneriert. Der Anrufbeantworter der FritzBox ist ebenfalls aktiviert und funktioniert im Zusammenspiel mit dem Telefon tadellos. Die Tonqualität ist bestens, ohne Rauschen oder sonstige Nebengeräusche (trage Hörgeräte). Die Empfangsreichweite ist ok. Der Akku hält bisher ca. 5-6 Tage bei normaler Benutzung (ca. 10-15 Telefonate am Tag).
+ gutes Handling
+ schönes Design
+ gut Qualität
+ einfach (selbsterklärende) Bedienung
- bisher keine negativen Punkte aufgefallen
Gerne wieder 😉","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1582055184-426","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Alles wie beschrieben","17. Februar 2019","Gerne wieder guter Verkäufer","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1582055157-365","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Exminster","Tolles Schnurlostelefon in sehr guter Qualität","9. Februar 2019","Die Telefone wurden sehr schnell geliefert und waren ordentlich verpackt. Die Qualität ist sehr gut und das einrichten ging sehr schnell und einfach.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1582055104-193","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Olli L.","Top Gerät zum kleinen Preis","8. Februar 2020","Das Gigaset C430HX haben wir uns als Ersatz unserem letzten „normalen“ Gigaset ausgesucht,weil wir das Telefon etwas flexibler aufstellen wollten.Das war mit dem bisherigen,kabelgebundenen nicht wirklich möglich.Wir sind sehr zufrieden mit dem Gerät und würden es jederzeit wieder kaufen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1582055140-320","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","N. Incir","Top Schnurlostelefone zum fairen Preis! Jeden Cent wert! Easy Handling!","30. Oktober 2019","Tolles DECT Telefon. Für die 2 Schnurlosgeräte ein Top-Preis-Leistungsverhältnis.War eine sehr leichte Anbindung an unsere Fritzbox. Würde ich jederzeit wieder kaufen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1582055187-434","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Untauglich für die differenzierte Fritz!Box","1. November 2019","Zu primitiv für die Fritz!Box 7590","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1582055138-308","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","ISG","Funktioniert sehr gut","13. Juli 2019","Die Telefone haben ein schönes display und funktionieren ausgezeichnet.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582055114-226","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Georg  Lazowski","Kein Empfang","7. Dezember 2018","Mist","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582055118-240","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Timo Herrmann","Gutes Telefon","1. Januar 2020","Super Telefon und sehr einfach zu bedienen, selbst die Installation / Verbindung mit der Fritzbox war super easy.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582055180-412","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Farbendieb","Im Moment ist alles wie gewünscht!","27. September 2019","In unserem Haus ist, es gut vernetzt, ohne Kabelanschlüsse!!!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055121-241","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Thomas","Display bleibt weiß","29. September 2019","Ich habe das Telefon jetzt drei Monate, das Display ist defekt, es ist nur noch weiß.
Mein erstes und letztes Telefon von Gigaset.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055205-455","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tuncay Taskin","Neuer Funk Telefon","23. September 2019","Habe heute Einstellen können die  Anleitung könnte Besser sein. Wenn mann den Wlan WPS Drücken muss  beider Verbindung  der Telefon  habe ich Übersehen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1582055093-152","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jörg-Michael Klein","Verbindungsprobleme zur Basis stören immer öfter","4. November 2019","Ein einfaches Gerät mit übersichtlicher, selbsterklärenden Menüführung.
Störend und deswegen nur drei Punkte in der Gesamtbewertung, es verliert immer öfter die Verbindung zur Basis und die Telefonate werden damit beendet.  Bin kurz davor, das Gerät zurück zu geben.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1582055083-125","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","marioux","Meine Empfehlung.","11. Januar 2020","Die alten DECT-Telefone funktionierten nicht mehr zufriedenstellend in Zeiten der IP-Telefonie. Schnell eingerichtet (unter 10 Minuten) waren sie. Die Tonqualität ist sehr gut.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
