web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582056676-3118","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Christophe und Antje Jullien","nicht funktional, nicht brauchbar","9. Juni 2019","Ton sehr leise, keine Möglichkeit die Lautstärke am Kopfhörer zu ändern.
Schade, Kopfhörer sieht gut aus","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&filterByStar=critical&pageNumber=38&reviewerType=all_reviews","null"
"1582056702-3196","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Defekt nach kurzer Zeit","3. Januar 2020","5x hören, dann kaputt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&filterByStar=critical&pageNumber=46&reviewerType=all_reviews","null"
"1582056652-3021","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Subiksha Natarajan","Stopped working within a month of purchase","24. Juni 2019","Not worth the money. Stopped working within a month of purchase. Very disappointing.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=critical&pageNumber=29&reviewerType=all_reviews","null"
"1582056693-3162","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Diego Pineda","not egonomic","16. Mai 2019","left headphone went completely mute in the 2nd day! also not ergonomic at all","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=critical&pageNumber=43&reviewerType=all_reviews","null"
"1582056756-3307","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Katharina Kohl","Nach 2 Monaten kaputt","4. Januar 2019","Guter Sound, sehr stabil und hübschees Design.
Leider aber nach 2 Monaten kaputt. Ton knistert, wie bei einer kapputten Schallplatte.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&filterByStar=critical&pageNumber=57&reviewerType=all_reviews","null"
"1582056719-3260","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Leider nach 3 Wochen schon defekt","31. Juli 2018","Hab die Kopfhörer Anfang Juli gekauft und nach 3 Wochen wurde es rechts sehr leise und es kam kein Bass mehr. Deshalb gehen die Kopfhörer leider zurück.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=critical&pageNumber=52&reviewerType=all_reviews","null"
"1582056579-2764","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","xxxLesy","Good sound, comfort, bad mic","3. März 2019","PROS:
 - surprisingly comfortable. One of my ear holes is smaller than the other and I tend to feel most earphones after 20 min. I don't feel these at all. I can even fall asleep with them in.
 - noise cancellation is almost too good. In fact, when I'm making a phone call, I have to pull them out half way, so I can hear myself talk.
CONS:
 - mic is just bad. People don't hear me as well as they did on the earphones that came with my phone. For some people I have to hold the mic closer to my mouth, which defeats the purpose of having earphones. And more frustratingly, people complain that they hear an echo of themselves. Worse case, when someone on the other side uses hands free car stereo, it's impossible to communicate.

Verdict: Great for listening, bad for talking.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582056744-3299","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Tolga Tavlas","Stay away from it, DO NOT BELIEVE THE FAKE HIGH RATINGS!","11. Januar 2019","In 2 months of time, it stopped working. No support, no repair, no warranty.
Don't waste your money","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&filterByStar=critical&pageNumber=56&reviewerType=all_reviews","null"
"1582056661-3056","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Lrxxx","Leider schon nach 1 Monat defekt","22. Mai 2019","Leider sind die Kopfhörer sehr schnell kaputt gegangen und die Tonqualität ist nicht sehr gut. Für den Notfall vielleicht ok, aber sonst nicht!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=critical&pageNumber=32&reviewerType=all_reviews","null"
"1582056690-3151","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Nach nicht mal 4 Monaten defekt","29. Oktober 2018","Nach nicht mal 4 Monaten sind die Kopfhörer defekt.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&filterByStar=critical&pageNumber=42&reviewerType=all_reviews","null"
"1582056714-3234","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","MaZy","Mikrofon = Deko?. Whatsapp erkennt kein Ton.","17. September 2018","Ein riesen Faktor war für mich bei der Kaufentscheidung war, dass das Mikrofon funktioniert. Doch leider bei meinem Produkt geht es gar nicht. Ich habe es am Computer getestet und es funktionierte richtig.. bis mir auffiel, dass am Kopfhörer selber jeweils auch ein Mikrofon gibt (einfach mal hinter beiden Kopfhörer anschauen. Da sind ihr zwei Punkte - Eingänge). Dachte ich erst mal cool, dass ich quasi Links und Rechts aber bringen tut es mir kaum was.

Das eigentliche Mikrofon hängt an der Kabel. Ich das paar mal getestet leider muss man reinbrüllen oder sogar fast in den Mund reinstecken um überhaupt etwas zu hören. Kann sein, dass ich vielleicht pech mit der Version hatte, aber leider ist das für mich dadurch unbrauchbar. Ich muss jedes mal die Kopfhörer rausstecken, wenn ich mal eine Sprachnachricht z.B. über WhatsApp schicken möchte.. da kann mein Smartphone paar Meter entfernt stehen man versteht mich. Doch mit dem Kopfhörer darf nicht mal ein ein CM Abstand haben.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&filterByStar=critical&pageNumber=50&reviewerType=all_reviews","null"
"1582056607-2869","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","David Bender","Gute Quali","30. März 2019","Die Qualität von Verarbeitung und Ton ist echt Top. Ich habe die Kopfhörer jetzt zwei Monate benutzt und habe eigentlich keine Probleme.
Jedoch fallen mir die Stöpsel immer wieder aus dem Ohr.. das selbe Problem habe ich auch mit den originalen Apple Kopfhörer, deshalb muss es nicht zwingend an den Kopfhörern liegen. Jedoch für mich nicht zu gebrauchen","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews","null"
"1582056674-3103","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Schnell defekt!","16. Dezember 2018","Ich habe die Kopfhörer erst seit ca. 2 Monaten und schon kaputt. Sehr schade. Habe eigentlich mehr erwartet von den Bewertungen her.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&filterByStar=critical&pageNumber=37&reviewerType=all_reviews","null"
"1582056645-3000","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Kurze Lebensdauer daher nicht zu empfehlen","13. April 2019","Bislang war ich mit dem Kopfhörer zufrieden. Doch nach 4 Monaten versagen sie den Dienst. Gesang wird nicht mehr wiedergegeben und instrumentale Klänge nur teilweise.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&filterByStar=critical&pageNumber=26&reviewerType=all_reviews","null"
"1582056601-2850","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","AY","Nach kurzer zeit schon kaputt","9. Mai 2019","Der ton ist eigentlich ganz okay und anfangs war auch alles in ordnung aber nach ein paar wochen (nichtmal), hat nur eine seite der kopfhörer funktioniert. Wenn man es lange benutzt hat (nach ung. 2 stunden hat es angefangen dann konnte man nur noch vom rechten hörer etwas hören) und mittlerweile funktioniert die linke seite garnicht mehr.
Lieber etwas mehr draufzahlen und etwas besseres holen als sowas schwaches.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews","null"
"1582056714-3231","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Kay S","Glaube meine waren defekt","10. Juli 2018","Leider kann ich meine Kopfhörer nur mit 2 Sternen bewerten.

Die Verarbeitung sieht es sehr gut aus , meine Kopfhörer haben aber in den Oberen bereichen total geschrien wenn man es so beschreiben kann , sie waren einfach in den Höhen einfach zu Laut  .

Selbst Klangeinstellungen konnten hier nichts machen.

Ich gehe mal davon aus das meine Kopfhörer Defekt waren","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&filterByStar=critical&pageNumber=50&reviewerType=all_reviews","null"
"1582056579-2762","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Annemarie","Eigentlich ok, ABER","17. Februar 2019","Die Kopfhörer sind ganz gut verarbeitet, sehen gut aus und sitzen fest im Ohr.
Die Tonqualität ist auch in Ordnung, ABER nach ca. 2 Stunden werden sie nach und nach extrem leise. Dann muss ich die Lautstärke voll aufdrehen um überhaupt noch was zu hören. Beim nächsten Mal sind sie wieder ""normal"" laut und die Lautstärke muss wieder extrem runtergedreht werden.

Für den Preis gehts, aber ich warte schon darauf, dass sie komplett den Geist aufgeben und ich dann was hochwertigeres hole.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews","null"
"1582056638-2970","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","N1KK1","Schlechte Tonqualität, unterschiedlich laut.","30. Juli 2019","Äußerlich sehr schön, für das Geld. Leider kann die Ton Qualität gar nicht überzeugen, beide Kopfhörer sind immer unterschiedlich laut und werden mit der Zeit immer leiser.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&filterByStar=critical&pageNumber=23&reviewerType=all_reviews","null"
"1582056576-2756","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mustafa","Poor Quality","7. Oktober 2018","The product was working fine at the start but then the microphone stopped working and the volume in the right ear piece became lower than the one in the left one.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews","null"
"1582056658-3047","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Natalia Schneider","Schnell kaputt und Hintergrund-Rauschen","12. Januar 2019","Wenn man es anschließt hört man durch die Ohrhörer obwohl nichts abgespielt wird ein Rauschen
Die Ohrhörer gingen nach einer Woche an einem Ohr kaputt.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=critical&pageNumber=31&reviewerType=all_reviews","null"
"1582056776-3329","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mappi","Kopfhoerer nach 5 x Benutzen kaputt","14. März 2019","Fuer den Urlaub gekauft nach 5 x Bwnutzen kaputt.wirklich schlecht","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=critical&pageNumber=59&reviewerType=all_reviews","null"
"1582056652-3025","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","lenad","Eigentlich gut, aber leider schnell kaputt gegangen.","23. April 2019","Fand sie anfangs super! Leider ist der linke Kopfhörer aber nach wenigen Wochen kaputt gegangen!!! Ich hatte auch das Gefühl dass der linke Kopfhörer von Anfang an leiser war.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=critical&pageNumber=29&reviewerType=all_reviews","null"
"1582056686-3143","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","adam","Schlecht","15. April 2019","Nicht zu empfehlen","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&filterByStar=critical&pageNumber=41&reviewerType=all_reviews","null"
"1582056658-3042","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Hatte kurz Spaß daran","4. Januar 2019","Leider bereits kaputt. Wackelkontakt. Hab ihn nicht oft benutzt. Sehr enttäuschend.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=critical&pageNumber=31&reviewerType=all_reviews","null"
"1582056782-3335","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ranunkel","Multifunktionsknopf hält keine 2 Wochen","26. Juli 2018","Kopfhörer sehen wertig aus und vielleicht kann man für den Preis einfach nicht mehr verlangen.
Aber wenn nach nicht mal 14 Tagen das Hauptbedienelement mittig durchbricht, dann sind auch dafür 10 Euro zu viel.

Ca. 5 Tage nach Wareneingang wurde ich mit Aufforderungen genervt, das Produkt (u.a. die Halltbarkeit) zu bewerten. Dazu hatte ich im Urlaub keine Lust und bin nun auch froh, keine vorschnelle Bewertung abgegeben zu haben.  Außerdem habe ich damals ja nicht geahnt, dass die Kopfhörer nicht mal den Urlaub überstehen. Auf die erste Anfrage bzgl. dieses Mangels bekam ich eine 0815-Standardantwort mit dem Vorschlag, mir den halben Kaufpreis zurück zu erstatten.
Dieses ""großzügige"" Angebot habe ich nicht akzeptiert und auf die entsprechende Mail an Amazon habe ich bisher keine Antwort erhalten.
Also … für mich nicht wieder bei diesem Shop.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&filterByStar=critical&pageNumber=60&reviewerType=all_reviews","null"
"1582056764-3320","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Elia","Nach drei Tagen kaputt","5. Januar 2019","Nach drei Tagen kaputt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&filterByStar=critical&pageNumber=58&reviewerType=all_reviews","null"
"1582056641-2975","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Tonqualität nicht so toll","17. Januar 2019","Habe sie meinem Sohn zu Weihnachten geschenkt. Er meinte die Tonqualität ist schlechter als bei seinen Alten...","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=critical&pageNumber=24&reviewerType=all_reviews","null"
"1582056738-3285","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Rob","Headphones were ok for low price. Mic non-functional.","25. Dezember 2018","Was a preasent for my wife. She said the mic was unusable unless in a completely silent room. They have now disappeared into a drawer and I got her a more expensive and better quality item.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&filterByStar=critical&pageNumber=55&reviewerType=all_reviews","null"
"1582056587-2796","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Nils","Klinkendefekt...","17. Dezember 2018","Die Audioqualität ist zu diesem Preis ziemlich gut. Leider scheinen meine Kopfhörer defekt zu sein.
Dauernd erkennt mein Smartphone Tastwndrücke auf homebutton, leiser/lauter taste usw... somit öffnen und schliessen sich apps bei der benutzung, oder die lautstärke wird permanent auf 0 oder 100% geschaltet. Das lässt sich dadurch beheben, dass man die richtige Drehposition für den Klinkenstecker findet und dann darauf achtet, diesen nicht mehr zu berühren.
Ohne Defekt wären 5 sterne dringewesen.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews","null"
"1582056717-3249","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","spumonidoesntlooklikethis","Cable not sturdy/Kabel nicht stark","15. Januar 2019","Hört sich gut an, aber ... Kabel nicht stabil (stark). Es wurde eingeklemmt und jetzt kommt kein Ton von den Ohrhörern. Glücklicherweise hatte ich ein zweites Paar gekauft, aber jetzt habe ich keinen Ersatz. Ich werde beim nächsten Mal etwas anderes kaufen. Ich kann es mir nicht leisten, jede Woche den Preis dafür zu bezahlen. / Sounds good but...Cable not sturdy (strong). It was pinched and now no sound comes from the ear buds. Luckily I had purchased a second pair but now I have no spare. I will buy something different next time. I cannot afford to pay the price of this every week.
UPDATE: Das zweite Paar ist bereits gebrochen. :( Nicht wieder kaufen!/UPDATE: Second pair broken already. :( Not buying again!","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&filterByStar=critical&pageNumber=51&reviewerType=all_reviews","null"
"1582056664-3068","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","👎","27. Juni 2019","Nach kurzer Zeit kaputt gegangen","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gritin-Kopfh%C3%B6rer-Metallisches-Ohrst%C3%B6pseln-Smartphones/product-reviews/B07BWHHBST/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&filterByStar=critical&pageNumber=33&reviewerType=all_reviews","null"
