web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582056006-1742","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mirko Divjak","Bin zufrieden","9. Januar 2019","Sehr gut","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1582056030-1829","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Chris Prime","Topgerät","11. Mai 2017","Eigentlich 5 Sterne aber habe Softwareprobleme und viele abstürze bis zu neustarts.
Hauptsächlich macht die Galerie probleme und vor Allem die sprache zu textfunktion.
Mein S5 lief da um Welten besser. Kann mich an keinen Absturz erinnern.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1582056109-2055","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sengül Tas","Details sind wichtig! Bei Handy's 'Simlock' - 'fast' lebenswichtig!","11. April 2017","Simlockangabe fehlte im Angebot. Das ist unakzeptabel. Zuviel hin und her aufgrund von fehlenden Details. Bitte für die Zukunft verbessern!","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&reviewerType=all_reviews"
"1582056059-1910","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lecker, Licht und Lesen","Immer noch ein solides Handy","9. April 2019","Ich habe das Samsung Galacy S7 seit mittlerweile 2 Jahren und bin immer noch sehr zufrieden. Updates warden regelmäßig angeboten und alles funktioniert noch. Einmal ist das Display kaputt gegangen, die Ursache war bis zum Schluss nicht erkennbar. Aber da hat sich Samsung zum Gluck kulant gezeigt und ich hatte (bis auf eine Wartezeit von über einer Woche und der Fahrerei) keine Kosten.
Ansonsten bin ich sowohl mit der Qualität der Bilder als auch mit der Leistung an sich sehr zufrieden. Sollte das S7 nicht doch noch kaput gehen, werde ich es sicher noch 1 Jahr und länger nutzen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1582056116-2085","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sole Mio","Der Preis war für das Gelieferte nicht angemessen.","2. Oktober 2017","Das Display ist durch intensive Benutzung stark verkratzt.
Die Software hat ein Branding für Three.co.uk.
Die Kennung des Smartphones ist nicht deutsch.
Das Smartphone wurde weitgehend ohne Zubehör und ohne originale Verpackung geliefert:
Netzteile: fehlen
Kopfhörer: fehlt
USB-Adapter war dabei.
320,- € für etwas was man neu, unbenutzt, komplett und original verpackt auch für 420,- € bekommen ist m.E. zuviel.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&reviewerType=all_reviews"
"1582056114-2078","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hightech-Fan","Handy hängt sich im Standby auf! Update notwendig für Basisfunktionen!","2. Februar 2018","Auf den ersten Blick macht das Samsung S7 eine gute Figur. Grosses Display und schlankes Design. Nach dem Einschalten dann der erste Schock, beim Setup gibt es eine Fehlermeldung bei der Installation des Fingerabrucksensors. Die Installation lies sich dann zum Glück überspringen. Nach dem ersten Hochfahren dann der erste Check. Die hochauflösende Kamera funktioniert nicht. Es gibt eine ganz ähnliche Fehlermeldung wie bei dem Fingerabdrucksensor. Ich war schon drauf und drann das Handy zurück zu schicken. Dann habe ich mich aber doch entschlossen ein Softwareupdate zu machen. Danach hat sowohl der Fingerabdrucksensor als aud die Kamera funktioniert. Für einen Moment dachte ich alle Probleme seien gelöst. Doch dann ist mein Handy auf Standby gegangen und liess sich nur über einen vollständigen Reset wieder aufwecken. Dieses Problem habe ich immernoch. Solche Probleme gab es mit meinem deutlich günstigeren LG nicht. Für Menschen die Wert darauf legen ein verlässliches Gerät zu haben ist das Handy nicht zu empfehlen.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&reviewerType=all_reviews"
"1582055974-1621","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Handy mit Sim-Lock von Verizon","28. Juli 2019","Das gesendete Handy beinhaltete einen Sim-Lock von Verizon. Außerdem war es wie zuvor schon beschrieben kein europäisches Modell!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1582055999-1711","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Wolfgang Kutzner","Gutes Produkz","19. Juli 2019","Produkt korrekt, hat meine Erwartungen voll erfüllt.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1582056053-1891","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Vahldieck","Nach etwas mehr als 6 Monaten der erste Defekt","8. Dezember 2016","Das Gerät an und für sich lässt keinen Wunsch offen. Außer vielleicht, dass man es ruhig etwas dicker und dafür mit mehr Akkukapazität hätte ausstatten können. Bei intensiver Nutzung hält das Gerät keine 10 Stunden durch und bei geringer Nutzung muss es nach zwei Tagen spätestens ans Ladekabel.

Das Always-On-Display zur Uhrzeitanzeige ist eine tolle Idee, die wirklich nur gering Akkukapazität beansprucht.

Leider überzeugt das Gerät mich nicht mit Langlebigkeit. Bereits nach etwas mehr als 6 Monaten startet das Gerät ständig neu, selbst nach einem Factory Reset. Ich komme gar nicht mehr dazu, den Einrichtungsassistenten zu durchlaufen, was auf einen Hardwaredefekt hinweist. Sind wir mal auf den Bericht des Reparaturpartners von Amazon gespannt.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055996-1704","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","gerhard kircher","S7","7. Dezember 2018","Alles bestens und schnelle Lieferung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582056088-1989","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gamer","sehr gutes Handy","8. April 2017","Ich hatte vorher ein Huwai P8 lite und bin aber jetzt auf das Samsung S7 umgestiegen da es damals zu dem S7 keinen günstigen Vertrag/Tarif gab. Das S7 wirkt einfach einfach hochwertiger wie das P8 lite ist einfacher in der bedienung soll  heißen ich finde die Menüführung einfach übersichtlicher. Es ist echt ein klasse Gerät aber es gibt 2 kleinere Sache  die mich stören. Das wären einmal die Boxen da sollte sich Samsung  mal von HTC inspirieren lassen die schaffen richtigen Stereo Sound. Der 2te Punkt wäre die Handyrückseite die auch aus Glas besteht  es sieht war noch edler dadurch aus wie ich finde aber der  Nachteil ist das es sehr schnell in verdalfen aussieht in kurzer Zeit.Weswegen ich mir auch gleich dazu passende Handyhülle bestellt/gekauft habe. Hier zu würde ich mir für das S9 falls es unter dem Namen je erscheinen sollte eine andere Oberfläche als Rückseite wünschen z.b eine schöne hochwertige Gummirung  was das Gerät griffiger machen würde so das nicht so schnell aus der Hand rutschen kann oder sowas in der Art.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&reviewerType=all_reviews"
"1582055977-1627","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Kunde","Super","6. November 2019","Top Handy für den Preis","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1582056213-2452","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","T.LeBlanc","Gelungene Weiterentwicklung","18. Oktober 2016","Werde versuchen mich wie gewohnt kurz zu fassen, da das meiste eh schon durchgekaut wurde. Das Galaxy S7 stellt zu dem S6 eher eine Evolution als eine Revolution da. Wer krasse Neurungen sucht wird enttäuscht werden, trotzdem ist das S7 das bessere Smartphone und ein Umstieg kann sich unter bestimmten Bedingungen lohnen. Kurz zusammen gefasst was mir zu den Vorgängern (S4, S6) gefällt/missfällt und aufgefallen ist:

Top:
+ Homebutton, Fingerprint + Softkeys bleiben wo sie hingehören, auf der Vorderseite und unter dem Bildschirm! Danke Samsung.
+ Die Hauptkamera ist weiterhin überhaben
+ Wasserdicht und das mit Bravur IP68 !
+ (subjektiv) schönstes Design bisher, liegt besser in der Hand als S6
+ Das erste Mal fast keine Bloatware mehr auf dem Gerät
+ Es gibt einen AUX-Anschluss (wehe Samsung.... )
+ Für mich irrelevant aber nice to have: Speichererweiterung über SD-Karte
+ Alles läuft smooth und ruckelfrei, keine Abstürze, Lags oder ähnliches.
+ ""Always-On"" Display wirklich praktisch

Nicht so schön:
- Die Frontkamera ist absolut mies, der Weitwinkel führt zu entstellten Köpfen/Gesichtern auch die Qualität der Bilder selbst ist schlecht. Mein S7 produziert nur unscharfe Bilder, kann ein Hardware defekt sein, jedoch ist der Weitwinkel bei allen Geräten vorhanden. Für Selfies definitiv NICHT geeignet. Leider keine Verbesserung gegenüber dem S6
- Nur USB 2.0. Sry Samsung das geht gar nicht. Entwischen sollte USB-C Standart sein, gerade wegen der massiven Fehleranfälligkeit des Micro-USB Anschlusses. Ich empfehle induktives Laden zu nutzen um den Port zu schonen, bei -allen- Vorgängern S2 und S4 ist der Mirco USB-Anschluss nach 2 Jahren defekt gewesen
-Die Abstufung von 16 auf 12 MP der Hauptkamera hat, zumindest bei mir, keinen nennenswerten Vorteil außer dass die Bilder Detail armer sind
-Ich hasse, nein ich verabscheue die Software für Mac OS. Was da zusammen programmiert wurde ist einem Gerät dieser Preisklasse nicht würdig. Wie es unter Windows aussieht weiß ich nicht.
-Keine 64GB oder 128GB Version mehr, einen zu diesen langsamen SD-Karten zu zwingen ist wirklich ziemlich grotesk","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews"
"1582055991-1680","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ssk Düsseldorf","Samsung S7","30. Januar 2019","alles ok","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1582056246-2579","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Christoph","Viel Ärger","4. Januar 2017","Habe einen größeren Vertrag bei meinem Anbieter abgeschlossen um dieses Handy zu erhalten. Nach etwa 2 Wochen hat es angefangen einzelne Anwendungen abstürzen zu lassen, welche erst nach Neustart wieder zu öffnen waren. Nach etwas mehr Zeit fing das Handy an sich zufällig hier und da neuzustarten. Ob während des Telefonats, dem Fotografieren oder einfach so ohne, dass ich es benutzte. Ein Zurücksetzen auf die Werkeinstellung inkl. Entfernung aller Apps(an denen es ja liegen könnte) half gar nichts. Seit dem letzten Update kommt jetzt noch hinzu, dass sich der Samsung eigene Browser überhaupt nicht mehr öffnen lässt. Ein Umtausch bei meinem Anbieter ging nach 2 Wochen nicht mehr. Update folgt ggf. nach Besuch beim Kundenservice.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1582056175-2323","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Werner","Best phone","11. April 2017","Was soll man noch viel über ein Galaxy S7 schreiben? Es ist einfach eines der besten Phones am Markt und das Preis/Leistungsverhältnis ist (nachdem das S8 nun veröffentlicht wurde) einfach genial","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1582056246-2581","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Giuseppe Nardiello","Update nach nun mehr als 3 Jahren Nutzung","6. April 2016","Nach nur 3 Tagen Betrieb konnte ich nicht mehr Telefonieren!!! Hoermuschel bzw ohrkopfhoerer defekt. Bekomme es nun erst nach 3 wochen reparatur morgen wieder, dann kann ich gerne nochmal ein update geben

Update nach knapp über 3 Jahren nutzung:
Ich musste das Gerät kurz vor Garantieende nocheinmal zur Reperatur einschicken da leider der Fingerabdrucksensor nicht mehr funktioniert hat.
Die oberfläche des Fingerabdrucksensor fing an abzublättern, dadurch erkannte er den abdruck nicht mehr.
Habe das Gerät weit über 3 Jahre im Dauertest - trotz der Probleme am Anfang mit der Hörmuschel sowie später mit dem Fingerabdrucksensor läuft das Gerät noch, musste zwischenzeitlich den speicher mit 128 GB erweitern da das Gerät beim internen speicher langsam wurde.

Ich gebe im moment 1nen stern mehr da das Gerät noch läuft und dank panzerglas wie auch guter Hülle noch aussieht wie neu.
1 stern Abzug für die defekte Hörchmuschel
1 stern Abzug für den defekte Fingerabdrucksensor","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1582056143-2193","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jhanel","Nicht funktionierende Gerät keine europäische Version","16. Juni 2019","Das sollte das Ersatzgerät für ein S7 sein, dass meine Frau jahrelang benutzt hat. Leider der totale Reinfall, von wegen Amazon`s choice. Beim einschalten meldete das phone schon mit Verizon, das da was seltsam ist. Die Telekomkarte hat es angenommen aber nur telefonieren ging, es meldete sich immer, das es sich um keine Verizon Sim handeln würde.

Keine Konnektivität zu mobilen Daten und internet. Der Samsung Kundendienst konnte nicht helfen und meinte das wäre eigentlich unredlich, da man nicht darauf aufmeksam gemacht habe.

Lasst die Finger von diesem Schrott, macht nur Stress und Ärger!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1582056099-2033","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tester","Defektes Gerät erhalten","25. November 2017","Ich habe ein neues Samsung Galaxy S7 heute erhalten, jedoch war die Kamera kaputt. Daher geht es nun an Amazon zurück.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&reviewerType=all_reviews"
"1582056111-2074","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tony Montana","Nach 10 Wochen Gebrauch Displayschaden - Nicht Kaufen!","13. Mai 2017","Display war bereits nach 10 Wochen Gebrauch (Zweitgerät - keine Intensivnutzung) defekt. Die Hälfte des Displays ist mit einem weißen Streifen verdeckt. Auftreten Kundendienst im Vergleich SONY unfreundlich und im Handling Verschickung etc. deutlich schlechter.
Das Gerät wird m. E. beim Aufladen viel zu warm, so das elektronische Elemente eine kurze Lebensdauer haben werden.
Die Qualität ist für ein TOP Modell der Marke SAMSUNG leider sehr enttäuschend.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&pageNumber=60&reviewerType=all_reviews"
"1582056175-2324","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","DK","Alles gut, bis auf Bloatware und nicht austauschbaren Akku","24. Juli 2017","Habe das S7 für meine Frau bestellt, und sie ist sehr zufrieden. Nicht zu groß, performant, schönes Display.
Ich habe jedoch zwei Kritikpunkte:
1. Zwar sieht das TouchWiz nicht mehr aus, als wäre es mit einem C64 designt worden, doch sind von Werk aus unzählige Apps installiert, die sich nicht deinstallieren lassen (Bloatware) und die man auch nicht braucht bzw. die ich/meine Frau nicht wollen. Ich nutze ein OnePlus One, auf das ich mir nur das Nötigste drauf geflasht habe. Das macht alles viel übersichtlicher und vor allem performanter. Wenn ein Gerät schon so viel kostet, will ich nicht vom Hersteller zu irgendwelchen Apps, die ich nicht will, gezwungen werden.

2. Nach der Gesetz über das Inverkehrbringen, die Rücknahme und die umweltverträgliche Entsorgung von Elektro- und Elektronikgeräten (Elektro- und Elektronikgerätegesetz - ElektroG) § 4 Produktkonzeption sollen solche Geräte so konzipiert sein, dass man den Akku wechseln kann. Das schon zum einen die Umwelt und zum anderen lässt sich so das gerät länger nutzen, ohne das einem der Akku irgendwann zu schwach ist. Ich verstehe nicht, warum dieses Gesetz nicht durchgesetzt wird.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&reviewerType=all_reviews"
"1582056086-1978","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mihaela","sehr zufrieden!","23. November 2016","Mit S7 macht man sehr qualitative Fotos und Videos, hat eine hervorragende Hauptkamera mit extrem gute Farbqualität, was ich persönlich eigentlich auch brauche. Der Autofokus des Galaxys stellt schneller scharf, was für Schnappschüsse wichtig ist. Die Kamera hat den besseren Weitwinkel. Mit dem Schnelllade-Gerät ist das Galaxy S7 in 30 Minuten zu 60 Prozent geladen. Und der Akku im S7 hält auch länger durch. Ich empfehle es jedem der gerne mit Fotographie/Videos arbeitet.
----------------------------------
With S7 you make very qualitative photos and videos, has an excellent main camera with extremely good color quality, which I personally actually synonymous needs. The autofocus of the galaxy sets up faster, which is important for snapshots. The camera has the better wide angle. With the fast-charging device, the Galaxy S7 is loaded in 60 minutes to 60 percent. And the battery in the S7 also last longer. I recommend it to anyone who likes to work with photography / videos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1582056014-1769","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Eckhard Judith","Rundum zufrieden","28. August 2018","Bestellung, Lieferinformation, Lieferung, alles gut!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1582056017-1778","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Perleberg","Samsung s7","11. September 2018","Sehr gut angenommen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1582056160-2256","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J. D.","Super","3. Juli 2019","Super","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews"
"1582056177-2325","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon-Kunde","Meins","16. September 2016","Ich kannte bereits das Galaxy Edge und wusste daher, was in Sachen Software auf mich zukommt. Dieses Gerät ist optimal, zumindest für mich. Viele kleine Einstellmöglichkeiten erleichtern den Alltag. Dazu die handliche Größe. Alles stimmt.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews"
"1582056090-1995","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon-Kunde","+","12. Februar 2019","Alles wie beschrieben","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1582056240-2554","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dice8","Vibrationsmotor ""defekt""","1. März 2017","Ich musste das S7 leider wieder zurück schicken da der Vibrationsmotor massive Klappergeräusche von sich gab. Es hört sich so an als wenn dieser beim vibrieren gegen die Gehäuserückseite schlägt. Wenn ich die Vibrationsstärke auf die hälfte reduziert habe war das klappern weg aber der Vibrationsalarm war in der Hosentasche fast nicht mehr spürbar.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1582056099-2030","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Der Pate","SAMSUNG GALAXY S7 TOP!!!","18. Juli 2018","Es ist ein Super Handy! Ich bin vollkommen zufrieden, habe es seit mehr als 6 Monate und noch nicht mal einmal probleme gehabt, Akku hält mehr als ein tag sogar bei aktive benutzung. Es ist superschnell und super hoch enwtickelt. Ich hatte früher Samsung da es mal leider runter fiel und kaputt ging habe ich mir gedacht das ich mal auf ein Apple Iphone einsteige und war nie zufrieden mit den akku der war immer schwach hat noch nicht mal 6 stunden gehalten bei der aktiven benutzung jedesmal blöde updates die auch noch das handy immer langsamer gemacht haben und so überteuert für billige hardware und software die noch nicht mal 100€ wert ist. Ich sage nur TOP SAMSUNG weiter so!!!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&reviewerType=all_reviews"
