web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,
"1582056190-2373","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Michael F","Solides Produkt von Apple","2. Dezember 2019","Meine Freundin wollte unbedingt haben. Ich bin kein Freund mehr von Apple Produkten. Einst war ich eingefleischter Fanboy. Aber wenn man einmal die Augen geöffnet bekommt, dann ist damit auch vorbei. Klar typisch Apple gute Verarbeitung und Top Akkulaufzeit. Bei mäßiger Benutzung fast 2 1/2 Tage, das ist Wahnsinn. Aber der Rest... naja. Der Rahmen ums Display ist einfach zu fett. Die Kamera ist auch nicht der Hit. Der Display ist okay, wobei ich da sagen muss das es definitiv andere Hersteller gibt die mehr drauf haben. 128GB ist gut. iOS verkommt auch immer mehr zu einer Spielwiese. Kindergarten Funktionen wie Animoji’s und Herzchen Zeichnen. Aber wer’s braucht.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056184-2348","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Phil","Ersteindruck: Bestes Smartphone das ich je hatte","22. Oktober 2019","Ich hatte das iPhone 11 jetzt für ein paar Wochen im Einsatz. Eins war mir klar: Die revolutionären Smartphone-Tage in denen es jedes Jahr zig neue Features gibt sind vorbei. Was man bekommt ist aber ein hochgradig ausgereiftes Smartphone mit einer großartigen Kamera, einem wahnsinnig schnellen Prozessor und ApplePay + FaceID sind mit das großartigste was ich jemals genutzt habe. Den Home-Button vermisse ich überhaupt nicht.

Testberichte sprechen von einem schlechten Display. Dem kann ich mich nicht anschließen. Ganz klar - OLED hat besseres schwarz - das ist mir aber den 400€ Aufpreis zum iPhone 11 Pro nicht wert. Das Display ist scharf und hat satte Farben. Der Screen ist riesig und das Smartphone im Vergleich zur 8er-Reihe schwer und groß. Das ist zunächst gewöhnungsbedürftig aber macht surfen und chatten sehr angenehm. Es passt trotzdem gut in die Hosentasche.

Ich bin rundum zufrieden und habe noch keine Probleme gehabt. Besonders die Akkulaufzeit ist der Wahnsinn. Ich habe immer gehofft dass der Schlankheitswahn immer dünnerer Smartphones aufhört und wir endlich bessere Akkulaufzeiten bekommen - meine Gebete wurden erhört.","5,0 von 5 Sternen","","","null"
"1582056314-2646","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Jürgen B.","Guter Akku großes Display","30. Januar 2020","Batterie hält deutlich länger als iPhone 8. das etwas größere Display ist für mich gut","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews","null"
"1582056314-2642","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Christodoulos","You get what you order","9. Februar 2020","I was a bit disappointed by the screen's size and the differences it has with my previous iphone X, downgrade on definition and type of screen. Everything else is very good, nice camera as well.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews","null"
"1582056349-2659","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Wagner Claudia","Schnelle Lieferung","7. Dezember 2019","Bin sehr zufrieden, einfache Überspielung vom alten iPhone aufs Neue. Schnelle Lieferung, war schneller da als erwartet.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=positive&pageNumber=12&reviewerType=all_reviews","null"
"1582056237-2541","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Kunde","Kamera, Touch ID , Face ID","1. Januar 2020","Das11er Pro hat zwar eine bessere Kamera, aber die Kamera vom 11er muss sich nicht verstecken. Besonders bei nächtlichen Fotos oder bei wenig Licht besticht es durch Qualität im Vergleich zu anderen Smartphones. Da ist das 11er unschlagbar und völlig ausreichend im Gegensatzt zum 11er Pro.
Touch ID gibt es nicht mehr, ist durch Face ID ersetzt. Ist praktisch aber bei online-banking  muss mann jetzt wieder das Passwort eingeben wenn das Bankportal noch nicht auf Face ID umgestellt hat.
Ich kann das 11er nur emphehlen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056314-2647","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","123","Gelb nein danke","11. Januar 2020","Allem vorweg: sicher gut aber die Farbe gelb auf schwarz ging ging mich gar nicht. Daher zurück.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=positive&pageNumber=11&reviewerType=all_reviews","null"
"1582056246-2587","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Paule84","Apple üblich","24. Oktober 2019","Wie von Apple zu erwarten top verarbeitet, tolle Kamera. Ich bin wieder hellauf begeistert davon.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews","null"
"1582056190-2374","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazon Kunde","Die teure Pro Variante muss es nicht sein.","23. Oktober 2019","wieder ein tolles Gerät. Die Datenübertragung vom alten aufs Neue IPhone ist einfach klasse. In jeglicher Hinsicht ist das iPhone 11 ein super Gerät.  Die Kamera ist einfach klasse. Auch das Display ist spitze. Klare Kauf Empfehlung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056237-2540","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Catrin","Super glücklich","25. Oktober 2019","Schnelle Lieferung und super handy ... übertrifft meine Erwartungen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056286-2638","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","M.Tich","Aku Laufzeiten","18. Oktober 2019","Super schnell und lange aku Laufzeiten","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews","null"
"1582056250-2611","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Anonym","Top!","14. Januar 2020","Sehr gute Qualität. Akku hält fast 2 Tage obwohl ich es recht viel benutze. Hatte Koch nie eine bessere Kameraqualität. Allerdings beim telefonieren versteht mich die andere Person nicht so gut, wenn ich nicht deutlich und direkt in das Mikrofon spreche.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews","null"
"1582056237-2544","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Dirk Ebers","Hat alles gut geklappt!","20. Januar 2020","Hat alles super geklappt. Neues Originalgerät, wie beschrieben. Verpackung und Lieferung sehr gut und schnell.
Über das iPhone 11 an sich brauche ich ja nicht viel sagen: Eben sehr gute Apple-Qualität. Das Preis-Leistungsverhältnis stimmt meiner Meinung nach nicht, aber die iPhones werden ja gekauft (auch von mir). Ein in China produziertes Massen-
produkt dürfte heutzutage nicht mehr EUR 800 - EUR 900,00 kosten, aber der Markt gibt es ja her.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056286-2636","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Marc S","5 Sterne","30. Dezember 2019","Typisch Apple, Top Qualität, den Preis alle Male Wert.

Einziges Manko: es liegt (wie immer) kein Schnellladegerät bei. Dabei schafft aber das IPad Ladekabel aber Abhilfe.

Klare Kaufempfehlungen!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews","null"
"1582056184-2349","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Stephan Thüringen","Apple iPhone 11 (128 GB) - (PRODUCT)RED","23. September 2019","Bin mit dem neuen iPhone sehr zufrieden, Die Fotos und Kamera ist bedeutend besser als bei meinem iPhone 8. Ansonsten ist die Umstellung vom iPhone 8 auf 11 dank iOS denkbar einfach.","5,0 von 5 Sternen","","","null"
"1582056243-2555","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Desiree","Ich liebe es","11. Dezember 2019","Da ich so wieso ein Apple Mensch bin, habe ich auch hier nichts auszusetzen.
Ich bin vom 6S auf das 11er umgestiegen und einfach zufrieden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056201-2412","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Elisa W.","Top","13. Dezember 2019","Hatte schon mehrere iPhones und komme mit keinem anderen mehr klar. Leider finde ich es schade, dass viele produkte nach 2 Jahren sehr langsam werden. Ansonsten bin ich mit der Haltbarkeit sehr zufrieden. Der Versand über Amazon hat super schnell geklappt. Hab während des black fridays bestellt, das iPhone kam 3 Tage später sogar 2 Tage früher als gedacht bei mir an","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=positive&pageNumber=4&reviewerType=all_reviews","null"
"1582056195-2394","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Kim","Klarer Fortschritt vom iPhone 8","20. November 2019","Wie schon im Titel erwähnt wurde ein iPhone 8 damit ersetzt, den Geschwindigkeitsunterschied merkt man deutlich.

Leider mach der fehlende Home-Button nicht alles einfacher. Besonders Face-ID zum Entsperren des Gerätes nervt, da es nicht funktioniert wenn das iPhone auf der Seite auf dem Tisch liegt oder man es sehr schräg hält.

Auch die neue zweite Kamera ist eher eine nette Spielerei als ein ""must have"", die Verzerrung ist durch den großen Weitwinkel schon extrem und beispielsweise hohe Gebäude wirken als würden sie umstürzen. Für Innenräume wiederum ist es sehr praktisch, da man in der Tür stehend fast den gesamten Raum erfassen kann.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews","null"
"1582056195-2389","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","sherry","Voll zufrieden","28. Oktober 2019","Bestellt und am anderen Tag da - super.  Daten vom alten auf das neue Handy ziehen war super einfach. Habe schon länger immer ein iPhone und bin immer zufrieden. Auch das iphone 11 ist wieder voll okay für mich. Ich habe es zwar nicht ständig in der Hand, aber ich spiele auch gern mal, der Akku hält bei mir zwei Tage das ist okay. Die Größe finde ich besser, hatte vorher das 8plus und in der Hosentasche manchmal Probleme. Face-ID funktioniert super und wenn die Kamera nicht das Wichtigste ist reicht das 11er völlig.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews","null"
"1582056250-2606","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Mehmet koc","Kauf Empfehlungen","19. November 2019","Ich finde das Handy ist top
Groß schnell und hängt nicht
Aber das krasseste ist die weitwinkel Funktion
Beim Kauf am besten direkt Folie Hülle und Kamera schutz direkt mit bestellen","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews","null"
"1582056237-2543","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Amazonkunde","Bombe!","9. November 2019","Wie erwartet Bombe! Keine weiteren Infos benötigt","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
"1582056204-2418","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Micky Macke","Alles Spitze!","18. Oktober 2019","Es ist halt ein IPhone was wieder mal besser ist als seine Vorgänger was nicht immer der Fall war, aber letztendlich liebt man sein IPhone oder eben nicht!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=positive&pageNumber=5&reviewerType=all_reviews","null"
"1582056195-2391","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Krümmel","Fotowunder in Rot","23. Dezember 2019","Sehr zu meiner Freude, war das rote iPhone 11 am günstigsten. Optisch ist es in rot ein echter Hingucker und eine einfache durchsichtige Hülle genügt um das iPhone in Scene zu setzten. Der Preis ist enorm, aber nach ausgiebigen testen jeden Cent wert.

Wer schon ein iPhone älterer Generation besitzt kann seine Daten einfach überspielen. Beide iPhones übereinander halten und schwups ist das neue iPhone 11 eingerichtet.

Die Bedienung ohne „Home“ Button ist anfangs ein wenig gewöhnungsbedürftig. Wie bei allen Apple Produkten gewöhnt man sich sehr schnell dran und die Bedienung klappt ohne Probleme.

Das iPhone ist ein wahres Fotowunder. Die Bilder sind scharf und durch die etlichen Filter, Belichtungen usw. benötigt man keine zusätzliche App zum bearbeiten der Bilder.

Ich bin von einem iPhone 5s auf ein iPhone 11 umgestiegen. Wollte nie so ein „großes“ iPhone haben. Nun möchte ich kein „kleines“ mehr.
Das große Display ist sehr praktisch um das iPhone auch als Navigationssystem zu benutzen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=positive&pageNumber=3&reviewerType=all_reviews","null"
"1582056250-2607","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Peter","Empfehlenswert","11. Oktober 2019","Umstieg von IPhone 7 für mich genau das richtige.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews","null"
"1582056250-2605","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Peter G.","Da passt einfach alles","3. Februar 2020","Bin sehr, sehr begeistert von dem iPhone 11.
Kamera sowieso1a
Liegt gut in der Hand
Ist mit einer Hand noch bedienbar
Schöner Klang
Helles Display
... und der Akku hält und hält. ... und hält","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews","null"
"1582056286-2635","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Soner G.","Das beste iPhone!","17. Januar 2020","Eines der besten iPhone Handys die ich je besitzt habe. Mega schnell mega einfach zu bedienen! Insgesamt ein klasse Produkt!","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=positive&pageNumber=10&reviewerType=all_reviews","null"
"1582056246-2591","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Keyvan","Design, Qualität und Bedienung absolute spitze!","3. Januar 2020","Ich habe mittlerweile alle iPhone Modelle gehabt, und seit einiger Zeit auch die 11er Version. Ich finde das  iPhone sehr gelungen und der Preisleistung im Gegensatz zu den Vorgängerversionen absolut passend. Das 11er iPhone kann ich nur weiterempfehlen. Design und Qualität absolute Spitzenklasse.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews","null"
"1582056190-2372","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Inga Sliwka","Eine große Empfehlung!","26. Oktober 2019","Ich hab das Handy jetzt paar Tage und muss sagen es ist so viel besser als mein altes  5s. Ich hab mich schnell an Face ID gewöhnt und auch die Größe ist auch recht angenehm ( auch für kleine Hände wie meine geht es voll in Ordnung) aber eine Hülle und Panzerglas ist ein must have für alle. Die Kamera ist bezaubernd und macht schöne Bilder. Ich bin mir auch sicher dass das Handy auch für Menschen geeignet ist die es für mehrere Jahre behalten wollen. :)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=positive&pageNumber=2&reviewerType=all_reviews","null"
"1582056250-2613","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Matthias Conrad","tolles teil","3. Januar 2020","ich bin sehr zufrieden. hatte zuvor das iphone 7 und schwankte zwischen dem 11 und dem 11 pro. größe und handling gefallen mir beim 11er nach einem monat nutzung tatsächlich besser als beim pro. der umstieg vom 7er fällt sehr leicht.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=positive&pageNumber=9&reviewerType=all_reviews","null"
"1582056349-2655","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","baroud95","Iphone 11 ist sehr gut","3. Januar 2020","Alles TOP. Lieferung sehr schnell. Iphone ist super und funktioniert tadellos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=positive&pageNumber=12&reviewerType=all_reviews","null"
"1582056243-2557","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Ralf Lang","Apple ist halt Apple","7. Dezember 2019","Was soll man zu einem Apple I Phone Sagen einmal Apple immer Apple","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056246-2594","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","Dimitris","After 5s to 11","29. Dezember 2019","Well, I got for too long the iPhone 5s and i chose to upgrade since I needed a more reactive phone, I picked the 11 and I am surprised by the battery life, and the quality of the photos.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=positive&pageNumber=8&reviewerType=all_reviews","null"
"1582056243-2559","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","ewfcsdcs","A good phone","27. November 2019","Swapped Galaxy Note Edge for this iPhone. One of best choices Ive ever made. Batterry lasts for around 8 hours (automatic screen brightness, Faceebook, Instagram, Snapchat). Though the colour might be not it but it's really cool and it just stands out in the crowd of Galaxy Grey iphone users. I highly reccommend it (especially when I bought it for less than 700euro)","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=positive&pageNumber=7&reviewerType=all_reviews","null"
"1582056237-2542","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_viewpnt_lft?ie=UTF8&reviewerType=all_reviews&filterByStar=positive&pageNumber=1","vishal vavadiya","Good","6. Dezember 2019","Mobile is very good. Camera is also good. But the problem is in charging adapter. If you want to do fast charging than you have to buy new fast charging adapter. Otherwise you have to wait up to or more than 3 hours for 0% to 100% charge your phone. It’s also mentioned in apple site.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Apple-iPhone-11-128-GB-Schwarz/product-reviews/B07XRFCP6G/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=positive&pageNumber=6&reviewerType=all_reviews","null"
