web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582057771-4162","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Savorius","Schlechte Qualität","16. Dezember 2019","Leider hat das Telefon nur 5 Monate funktioniert. Mobilteil findet die Basis nicht mehr.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews"
"1582057761-4119","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Jungjung","Angenomme Anrufe nicht mehr aufrufbar","4. März 2019","Habe diese Telefone gekauft aufgrund von vielen guten Bewertungen.  Das Telefon erfüllt natürlich den Zweck.  Aber das große Manko für uns ist, dass die angenommen Anrufe (Telefonnummer,  Datum,  Uhrzeit....) nicht mehr aufgerufen werden können
Das nächste wird daher wieder von Panasonic sein","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews"
"1582057774-4166","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ralph G","Fehlende Akku-Batterien","11. März 2019","Das Produkt ist gut aber gebraucht zu kaufen ist Unsinn da die Akku-Batterien fehlen. Der Preisvorteil ist somit weg.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057753-4086","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Karin Greger","Schlechte Qualität, miserabler Service","30. Oktober 2018","Dies ist jetzt schon das zweite  Telefon dieser Art, inzwischen sind wir auf eine andere Marke umgestiegen. Beide Telefonen hatten das Problem, dass sie, ohne dass man als Benutzer Einfluss darauf hatte, eingegangene Anrufe plötzlich nicht mehr anzeigten und auch nicht mehr speicherten. Das zweite Gerät hat nach 10 Monaten komplett abgeschaltet und ich habe vom Hersteller, bei dem ich per Mail zwei mal reklamierte, nie eine Antwort erhalten.","1,0 von 5 Sternen","",""
"1582057806-4236","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Martin F.","Gigaset ohne AB A415, leider klingelt die Basisstation nicht.","4. Juni 2014","Ich bin nicht zufrieden mit dem Gigaset. Die Ausführung ohne AB hat keine eigene Klingel an der Basisstation.
Da wir unsere Mobilteile immer ausschalten, können wir nun kein ankommendes Gespräch mitbekommen.
Da war unser altes Gigaset, 15 Jahre alt, viel besser. Sprachqualität und Klingeltöne der Mobilteile eher unter den Erwartungen.
Akkulaufzeit für Stanby ist auch sehr wenig oder die Ladeanzeige ist nicht genau genug.
Kein Kaufempfehlung.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057761-4121","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Erwerber","Akku ausgelaufen! Kein Service!","14. April 2019","Das Gerat hat nicht mal einen funktioniert. Ein Akku war ausgelaufen und ein Kontakt war verbogen, was dazu führte, dass das Telefon nicht mehr richtig laden konnte und ständig piepte. Vom Verkäufer auf Reklamation leider keine Antwort. Miserabler Service, sehr schade!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=critical&pageNumber=4&reviewerType=all_reviews"
"1582057774-4169","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ursula Senftleben","Akku hielt nicht lange","13. März 2019","Erst mal mal alles auf holländisch. Lautstärke viel zu leise und Akku hielt nicht nur wenige Stunden.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057796-4196","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Mustafa Marasli","İyi","14. September 2019","İyi","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=critical&pageNumber=12&reviewerType=all_reviews"
"1582057753-4085","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Ch. R.","Basis surrt","18. November 2018","Haptik, Gesprächsqualität und Menüführung sind in Ordnung. Allerdings surrt die Basis permanent, egal ob das Mobilteil gerade lädt oder nicht. Das Surren ist im Abstand von ca. 1 Meter durchgängig zu hören. Habe das Teil umgetauscht, weil Gigaset gesagt hat, das sei ein technischer Defekt. Das neue Teil macht es wieder. Auch ein weiteres Gerät, das ich für meinen Vater gekauft habe, hat das Problem. Scheint also kein Defekt, sondern die Regel zu sein. Mich nervt das Geräusch und ich schätze, das hat dann auch Auswirkungen auf Haltbarkeit und Stromverbrauch. Schicke das Teil wieder zurück und kaufe mir was Anderes.","2,0 von 5 Sternen","",""
"1582057758-4108","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Phikra","Zwei Telefone von zwei defekt.","5. Januar 2019","Das erste ist nach einigen Wochen defekt und wurde noch ersetzt das zweite nach einem Jahr.  Siemens ??? steht ja auch nicht mehr drauf, sondern nur noch Gigaset... ? Die alten AS285 von Siemens sind bei mir seit über 10 Jahren im Dauereinsatz und gehen immer noch problemlos... Eine Schande Gigaset ""made in germany"".","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews"
"1582057774-4172","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Sehr schlechte Akkus und unhandlich","12. Februar 2019","Haben die Telefone zeitnah erhalten, ein Akkusatz hielt nicht mal einen Tag, der zweite Satz hält nach ca. 3 Wochn gebrauch auch nur noch einen Tag. Das Telefon liegt nicht gut in der Hand.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057764-4124","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Gina Schoenwald","Guenstiger preis, wenig ausstattung, nicht nochmal","2. Februar 2018","Telefon war mit 25 euro sehr guenstig. Aber leider ist die tonqualitaet beim telefonieren nicht sehr gut. Es hoert sich an als ob man in einer grossen leeren halle steht und es halt...die einstellungen und nutzungen sind etwas umstaendlich. Die schnelle kontrolle der anrufliste ist nicht moeglich. Oder ich habs noch nicht gefunden. Es gibt nur grundbefehle, aber als zweittelefon ist es ok.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews"
"1582057758-4112","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Olga Beck","Ich würde das Gerät nicht nochmal kaufen","25. Dezember 2015","War etwas enttäuscht über die Qualität des Gerätes.Ich habe davor viele Jahre ein Gerät von Panasonic gehabt. Es hat sehr edel ausgesehen und mit vielen Funktionen. Nun nach mehr als 10 Jahren waren einige Tasten nicht mehr so gut und ich wollte ein neues Gerät kaufen. Ich habe bereut, dass ich nicht wieder ein Gerät von Panasonic geholt habe. Erstens sieht das Gehäuse von Gigaset sehr billig aus wie aus billigem Plastik. Die Auswahl der  Klingeltöne ist sehr gering. Menüführung dürftig. Basis teil kann man nicht extra programmieren. Tastendruck ist gut. Ich habe Meir Mutter zum Geburtstag ein Panasonic gerät für gleichen Preis gekauft und es Sieg viel edler aus und hat viel mehr Funktionen","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews"
"1582057789-4189","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Gut zu Bedienen","17. August 2019","Ist gut","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews"
"1582057774-4167","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Sabine Wendland","Gigaset A415","25. April 2018","Das Telefon erfüllt meine Ansprüche an ein Telefon. Der Akku muss leider oft aufgeladen werden und das kenne ich vom vorherigen Gigaset nicht,","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057753-4089","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Hedwig Jambor","Das Kabel für die Telefonbox","23. September 2018","Das Gigaset Trio wurde von dem Verkäufer aus der Schweiz mit einem nicht funktionierenden Kabel geliefert. Der Anschluss war offensichtlich nicht in das deutsche Telefonnetz geeignet undwar verlängert worden. Meine an  den Verkäufer wegen des Mangels wurde nicht beantwortet, so dass ich das Kabel auf meine Kosten verlängern musste. Ich rate deshalb ab, dieses Gerät von diesem Verkäufer zu bestellen.","1,0 von 5 Sternen","",""
"1582057798-4211","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Gutes Design ...","24. Oktober 2017","... aber technisch nicht einwandfrei. Beide Geraete rauschen enorm was ich von frueheren Geraeten nicht kannte. Haben Sie eine Loesung des Problems fuer mich?","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=critical&pageNumber=13&reviewerType=all_reviews"
"1582057806-4241","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Schnell defekt!","21. September 2017","Habe das Telefon vor einem 3/4 Jahr bereits einmal gekauft und es ist dann vor 2 Monten kaputt gegangen (dachte ich). Es ist mir einmal runter gefallen und danach hat es nur noch gerauscht. Habe mir das Telefon dann nochmal gekauft wegen dem günstigen Preis. Und das Rauschen ist nun schon ohne Sturz nach grade mal 2 Monaten wieder aufgetaucht. Habe bei Gigaset dann angerufen und sie würden es reparieren. Das Gerät ist einfach nix von der Qualtität werde mir lieber ein neues holen. Also wer auf Dauer ein gutes Telefon haben möchte, kauft euch was anderes. 7 Monte und 2 Monate Haltbarkeit dafür sind selbst 25€ zu viel.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057768-4145","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","mixerym","Im großen und ganzen in Ordung","6. Dezember 2014","Ich bin schon immer ein freund von Gigaset gewesen und deshalb habe ich mir wieder eins gekauft
das einzigste was ich bei diesem Produkt aus zusetzen haben ist das es einen strengen geruch nach Kunststoff was bei längerem Telefonieren echt übel ist
Sonst bin ich sehr zufrieden Baterieleistung gut und Klang des Telefon auch super bei der Reichweite kann man nicht klagen =)","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews"
"1582057756-4093","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Bernhard","Telefon defekt","9. Mai 2019","Ich kann mit dem Telefon nicht anrufen.  Auch sind die Batterien nach zwei Stunden.  Einmal Gigaset , aber nie wieder.
Zurückschicken ist nicht. Komme hier nicht fort.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews"
"1582057796-4200","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Sascha Hemmesmann","Hat Programm fehler","17. Januar 2016","Das Telefon ist simpel von der Bedienung und gut verarbeitet.

Aber wenn man das Telefon mit Dect benutzt, funktioniert die Benachrichtigung für 'Anrufe in Abwesenheid' nicht. Das heist das man nicht sieht ob jemand Angerufen hat.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=critical&pageNumber=12&reviewerType=all_reviews"
"1582057806-4234","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Guter Support, schlechte Werkstatt","30. Januar 2018","An sich ein gutes Produkt das über ein Jahr tadellos funktioniert hat. Vor 2 Wochen ging dann plötzlich das Mikrofon nicht mehr und wir haben das Telefon nach vorheriger Absprache zur Reparatur eingeschickt. das Telefon war innerhalb von 4 Tage wieder bei uns und funktionierte nun gar nicht mehr. Darauf wieder den (vorbildlichen) Support angerufen und das Telefon eingeschickt. Nach über einer Woche kam gestern das Telefon zurück mit der Bemerkung das man es überprüft und keinen Schaden gefunden hat.

Fazit: Produkt hat immerhin 1 Jahr gehalten
  Support am Telefon ist vorbildlich
  Die Werkstatt ist schrott...total unfähig!

Ich hole mir kein Produkt mehr von Gigaset","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057753-4092","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Johannes Nett","Sieht gut aus, funktioniert auch zunächst, Qualität jedoch mangelhaft, zurückgeschickt","3. Januar 2019","Nach wenigen Monaten brummt der Standfuß recht  laut, das nerft ungemein, habe Angst dass es ggf. zu Kurzschluss, Brand, o.ä. kommt, sodass Gerät leider zurückgeschickt werden musste. Amazon hat umgehend Geld zurückerstattet. Guter Service! Danke!","1,0 von 5 Sternen","",""
"1582057758-4107","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Nicole","Günstig ist nicht immer gut","26. April 2019","Der günstige Preis spiegelt sich in der Qualität wieder, was ich bei Gigaset nicht gewohnt war. Sehr leicht und wirkt ziemlich windig. Die sehr großen Tasten sind gewöhnungsbedürftig, für ältere Menschen aber wohl gut. Aufgrund dieser Punkte zurück geschickt.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews"
"1582057756-4098","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Krizzly","Sprachqualität top, Energieverbrauch flop","2. Januar 2020","POSSITIV:
- Die Sprachqualität ist gut, das heißt man versteht alles klar und deutlich und wird auch vom gegenüber gut verstanden.
- Die Lautstärke der Klingeltöne ist sehr gut, es gibt eine große Auswahl an Klingeltönen.
- Die Menü-Führung ist nach der Einrichtung relativ einfach

NEGATIV:
- Die Einrichtung der Telefone, ins besonders der Anmeldung an der Basis bedarf unter Umständen mehrere Anläufe
- Die Laufzeit der mitgelieferten Akkus ist schlecht
- ""bessere Akkus"" vom Elektrofachhändler halten auch nicht arg viel länger, da die Mobilteile anscheinend von Haus aus einen hohen Stromverbrauch (Akku) haben, trotz Energiesparmodus etc.

FAZIT:
Wer ein (Festnetz-)Telefon braucht um erreichbar zu sein, und selten ausdauernde Gespräche führt ist mit dem A415 gut bedient, wer jedoch mehr telefoniert sollte sich bezüglich seiner Telefoniegewohnheiten im Fachhandel beraten lassen.","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews"
"1582057806-4238","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Amazon Kunde","Gerät defekt","12. September 2016","Habe das Gerät gerade mal 2 Monate in Gebrauch und schon ist es defekt. Starke Rauschen bteim Telefnieren, so dass man nichts verstehen kann.","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=critical&pageNumber=16&reviewerType=all_reviews"
"1582057803-4224","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Sabine Storch","defekt","8. Dezember 2019","Das Telefon war leider defekt","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=critical&pageNumber=15&reviewerType=all_reviews"
"1582057753-4087","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","sonnywinz","ACHTUNG: Holländische Ware!","8. März 2019","Die Siemens Gigaset Geräte sind schon immer gut gewesen. Auch dieses Produkt wird sicherlich rein technisch gut funktionieren.
ABER: genau dieses Gerät ist für den holländischen Markt produziert worden. D.h. die Beschreibung und auch die automatische Stimme des Abrufbeantworters sind in Holländisch. Für mich kein Problem. Aber ich habe das Gerät für meine 70-jährige Mutter gekauft, für die das Gerät und die Bedienung nicht selbst erklärend sind. Zumindest hätte es im Angebot erwähnt werden müssen. Außerdem war kein TAE Stecker dabei. Nur das Kabel mit Westernstecker.
Deshalb keine gute Bewertung für den Verkäufer!","1,0 von 5 Sternen","",""
"1582057777-4174","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Christian Engetsberger","Schlechte Qualität","29. Oktober 2019","2 mal gekauft und 2 mal kurz nach 1 Jahr Kaput,","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews"
"1582057774-4165","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","KM495","bereits nach 2 Monaten defekt!","18. Juli 2019","Leider ist eines der beiden Telefone nach gerade einmal zweimonatiger Benutzung defekt!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews"
"1582057756-4094","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1","Barbara Stärk","B Stärk","13. März 2019","Total schlechtes Gerät. Die Freisprecheinrichtung ist miserabel, man wird nur sehr schlecht verstanden! Keine Kaufrücknahme durch Gigaset nach einem Anruf im Kundencenter.
Keine Kaufempfehlung!","1,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-Schnurloses-Anrufbeantworter-Freisprechfunktion-Bedienung-schwarz/product-reviews/B00EDQ4IMS/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews"
